year,month,ISO3,country,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2020,12,LBY,Libya,67,25,75,13,29,180,209,148329,430592,130393,10344,202712,719681,922395,13404,61809,31717,159,954635,107099,1061735
2020,12,LCA,St.  Lucia,15,1,8,6,14,30,44,11157,9082,5450,109,59564,25798,85363,1378,0,992,30,108814,2400,111214
2020,12,LKA,Sri Lanka,204,38,20,18,30,280,310,1041170,878335,27617,18669,72679,1965804,2038487,634542,53649,12113,12043,11768,712356,724126
2020,12,LTU,Lithuania,66,51,124,16,54,257,311,164210,237367,44429,936,75010,446958,521973,312157,1568445,122919,7423,611583,2010972,2622567
2020,12,LVA,Latvia,78,36,218,2,84,334,418,27172,55513,48743,161,65658,131595,197261,142923,588047,287997,3074,627435,1022074,1649526
2020,12,MAC,Macao SAR,4,2,9,0,14,15,29,0,3930,5321,0,16068,9251,25320,0,6921,4319,0,410,11240,11651
2020,12,MAF,Saint Martin,4,0,3,3,6,10,16,1723,0,1235,0,803,2958,3761,898,0,339,754,5420,1992,7412
2020,12,MAR,Morocco,338,115,139,46,185,638,823,3282340,1843888,247106,7527,1342213,5380892,6723126,2937802,1420509,144300,25855,308244,4528502,4836769
2020,12,MDA,Moldova,0,0,4,0,4,4,8,0,0,325,0,10476,325,10801,0,0,7141,0,11962,7141,19103
2020,12,MDG,Madagascar,11,10,13,2,17,36,53,84488,166280,11379,0,78560,262148,340710,652,78334,2622,0,5206,81608,86815
2020,12,MDV,Maldives,5,5,11,0,28,21,49,18597,85500,15086,0,111107,119186,230297,2556,8864,4948,0,69876,16370,86248
2020,12,MEX,Mexico,309,168,110,101,377,688,1065,3217875,2431608,180979,47543,2631492,5878044,8509570,2601877,1483851,166383,85308,1754497,4337448,6091961
2020,12,MHL,Marshall Islands,6,0,3,0,1,9,10,4299,0,4429,0,0,8729,8729,235,0,72,0,8482,307,8789
2020,12,MLT,Malta,113,6,38,25,110,182,292,444751,21305,29405,14223,326027,509693,835737,364513,0,16024,15616,103190,396164,499363
2020,12,MMR,Myanmar,51,14,23,5,54,93,147,134835,181523,49140,6269,512074,371774,883860,57037,28498,14880,811,24139,101228,125371
2020,12,MNE,Montenegro,14,2,20,2,4,38,42,13870,1154,14850,13,8787,29889,38677,8195,87207,20382,2806,7732,118592,126324
2020,12,MNP,Northern Mariana Islands,6,0,12,4,5,22,27,7331,0,4405,1540,3570,13278,16848,294,0,964,1530,2283,2789,5073
2020,12,MOZ,Mozambique,27,61,29,5,34,122,156,71727,288891,14358,766,389929,375746,765677,69898,1828695,42170,2299,60471,1943064,2003535
2020,12,MRT,Mauritania,18,17,7,1,20,43,63,38809,154023,7608,0,136485,200442,336927,15259,612053,867,0,62553,628179,690734
2020,12,MSR,Montserrat,0,0,7,2,1,9,10,0,0,352,0,0,352,352,0,0,8864,0,127,8864,8991
2020,12,MTQ,Martinique,14,2,16,8,13,40,53,30384,31406,19043,2319,14178,83158,97339,11893,206,3573,2600,5319,18277,23599
2020,12,MUS,Mauritius,38,5,13,1,29,57,86,219662,152097,22505,0,216482,394271,610759,88721,1160,11780,0,11676,101661,113345
2020,12,MYS,Malaysia,932,180,186,13,837,1311,2148,2614352,3984861,247073,1445,4970245,6847773,11818096,2829944,2432839,260577,921,5613193,5524339,11137592
2020,12,MYT,Mayotte,4,1,4,0,2,9,11,25987,8823,4990,0,93,39801,39894,688,0,820,0,2031,1508,3539
2020,12,NAM,Namibia,13,5,6,3,12,27,39,16971,0,13583,509,144515,31064,175580,43056,73638,12374,0,3004,129068,132072
2020,12,NCL,New Caledonia,21,23,11,3,6,58,64,22661,306220,5702,2278,65125,336864,401991,15459,280888,1060,90,0,297500,297500
2020,12,NGA,Nigeria,69,50,39,10,204,168,372,614345,1030978,68185,17994,575864,1731515,2307390,3653,125184,14959,0,1318854,143796,1462656
2020,12,NIC,Nicaragua,13,9,2,4,11,28,39,45979,107884,3632,421,161331,157917,319250,3816,39435,1414,75,10006,44740,54746
2020,12,NLD,The Netherlands,787,160,1016,255,2854,2218,5072,4864110,6175593,913895,70714,15705172,12024431,27729687,5244373,714124,615800,256574,7073753,6830961,13904816
2020,12,NOR,Norway,309,145,1075,128,512,1657,2169,142846,483604,471565,26800,1261607,1124868,2386525,200604,1552621,475482,41980,5727045,2270745,7997834
2020,12,NRU,Nauru,0,0,1,0,1,1,2,0,0,2371,0,2876,2371,5247,0,0,0,0,795,0,795
2020,12,NZL,New Zealand,189,149,35,28,68,401,469,283204,597238,52013,19166,683870,951629,1635500,592953,1345732,98223,82,280629,2037002,2317636
2020,12,OMN,Oman,112,52,29,8,47,201,248,2370976,233087,20000,3383,120460,2627454,2747917,2242144,1589260,98257,76,776071,3929752,4705830
2020,12,PAK,Pakistan,89,88,7,2,42,186,228,627452,2880548,22372,878,983210,3531264,4514482,124455,514154,20031,76,163555,658727,822290
2020,12,PAN,Panama,432,39,13,24,220,508,728,3786303,161289,17222,12878,2573655,3977703,6551392,3661486,48766,7760,9059,1992862,3727081,5719972
2020,12,PER,Peru,135,142,24,14,122,315,437,1397135,1293853,37834,7917,804448,2736761,3541212,1297644,2493920,25050,0,746661,3816619,4563288
2020,12,PHL,Philippines,424,213,506,60,409,1203,1612,1316876,2921624,252682,12381,1497592,4503609,6001227,170422,1939977,134941,1784,958447,2247156,3205626
2020,12,PLW,Palau,3,0,4,0,1,7,8,258,0,2522,0,8919,2780,11699,0,0,0,0,0,0,0
2020,12,PNG,Papua New Guinea,98,21,36,10,38,165,203,90062,56903,14210,3441,75564,164621,240189,16635,198869,40990,1136,564479,257632,822112
2020,12,POL,Poland,186,53,284,21,134,544,678,1235041,1026683,208329,8007,1083815,2478091,3561938,1234683,587733,182690,8204,283665,2013345,2297040
2020,12,PRI,Puerto Rico,54,5,19,18,34,96,130,232335,80584,13110,16633,462476,342668,805145,14994,0,5238,217,23785,20450,44237
2020,12,PRT,Portugal,295,34,227,26,192,582,774,769562,321475,180965,11309,1509324,1283335,2792684,954685,63952,160148,16533,757779,1195347,1953140
2020,12,PYF,French Polynesia,8,0,20,11,2,39,41,28526,0,4999,2941,31929,36466,68395,417,0,316,0,0,733,733
2020,12,QAT,Qatar,78,55,28,12,112,173,285,298306,1180515,52348,2970,181993,1534156,1716152,195440,783050,43484,5474,4580848,1027458,5608312
2020,12,REU,Réunion,24,3,4,3,3,34,37,113586,103409,9761,4083,41411,230843,272254,11386,0,6984,0,0,18370,18370
2020,12,ROU,Romania,53,49,228,10,46,340,386,86244,370100,206761,150,421441,663268,1084714,92785,1025955,229306,12493,177256,1360559,1537822
2020,12,RUS,Russian Federation,491,533,1302,145,1234,2471,3705,1500691,656877,277946,81327,1040119,2516908,3557089,1713731,18205349,1874519,17738,18570644,21811511,40382301
2020,12,SAU,Saudi Arabia,280,112,63,93,326,548,874,3654657,2263024,127748,124462,3933861,6169927,10103809,3180153,1786127,91126,9709,14700361,5067159,19767542
2020,12,SDN,Sudan,8,8,11,39,17,66,83,21262,222023,23158,24596,214229,291042,505273,924,0,9853,2913,327092,13690,340782
2020,12,SEN,Senegal,52,18,26,9,15,105,120,232111,336710,47323,17405,251335,633561,884902,47636,128970,31477,0,2015,208086,210102
2020,12,SGP,Singapore,1168,53,207,113,2406,1541,3947,19548163,909701,218244,18807,18110883,20694961,38805865,19908380,39973,171225,91813,11317358,20211435,31528824
2020,12,SLB,Solomon Islands,9,13,8,0,5,30,35,8188,29353,2514,0,21490,40055,61545,3796,189865,15294,0,292,208956,209248
2020,12,SLE,Sierra Leone,12,5,1,0,2,18,20,42794,116179,1479,0,24282,160452,184735,8931,58108,1676,0,0,68715,68715
2020,12,SLV,El Salvador,15,17,3,2,16,37,53,41976,169243,13074,635,118986,224932,343921,1711,105008,565,67,63069,107351,170422
2020,12,SOM,Somalia,25,4,15,1,3,45,48,90693,57264,63731,665,8679,212353,221032,8053,209,1537,117,149,9916,10065
2020,12,STP,São Tomé and Príncipe,0,0,3,0,1,3,4,0,0,1842,0,880,1842,2722,0,0,0,0,0,0,0
2020,12,SUR,Suriname,13,5,20,2,13,40,53,9422,3989,4363,527,8909,18305,27217,7887,12284,7388,0,4410,27560,31970
2020,12,SVN,Slovenia,48,6,32,16,10,102,112,303879,175484,21985,2676,227389,504032,731424,363707,13331,36668,22664,0,436379,436379
2020,12,SWE,Sweden,227,38,395,185,443,845,1288,106263,130880,323767,62248,2516775,623195,3140002,337788,222258,272914,162977,1168438,995969,2164433
2020,12,SXM,Sint Maarten,26,1,11,22,8,60,68,18632,1342,5207,955,9429,26141,35570,8129,0,6152,2074,3235,16359,19594
2020,12,SYC,Seychelles,11,1,1,0,3,13,16,8928,766,0,0,19273,9694,28967,12618,0,2441,0,531,15059,15590
2020,12,SYR,Syria,7,0,1,0,0,8,8,14908,0,0,0,0,14908,14908,694,0,963,0,0,1657,1657
2020,12,TCA,Turks and Caicos Islands,0,0,11,0,3,11,14,0,0,5467,0,1875,5467,7342,0,0,748,0,1130,748,1878
2020,12,TGO,Togo,71,10,8,10,11,99,110,385370,203525,6527,6001,119085,601434,720520,224823,1599,8358,1752,1914,236535,238450
2020,12,THA,Thailand,542,52,142,37,874,773,1647,3844936,646289,197621,7154,1346480,4696030,6042540,4484631,427730,109505,64059,1316303,5085956,6402289
2020,12,TKM,Turkmenistan,0,0,36,9,27,45,72,0,0,10341,1332,7523,11674,19198,0,0,15727,2958,56571,18687,75263
2020,12,TLS,Timor-Leste,2,0,10,0,1,12,13,4544,0,27272,0,3532,31816,35349,0,0,104,0,0,104,104
2020,12,TON,Tonga,6,0,7,5,3,18,21,11237,0,2870,187,3633,14294,17927,0,0,671,307,0,978,978
2020,12,TTO,Trinidad and Tobago,63,11,44,8,97,126,223,134964,49582,23233,1779,155879,209563,365447,43985,119887,87443,1111,1013671,252432,1266116
2020,12,TUN,Tunisia,28,30,49,42,14,149,163,36188,605291,87522,48677,65031,777690,842725,18145,71973,54171,17991,47440,162284,209724
2020,12,TUR,Türkiye,1094,420,1963,265,1069,3742,4811,4171002,8078057,1797967,89053,6116867,14136281,20253244,5422547,3302084,1442012,125935,4525975,10292792,14818836
2020,12,TUV,Tuvalu,1,0,1,0,1,2,3,1268,0,159,0,345,1427,1772,0,0,1743,0,0,1743,1743
2020,12,TWN,Taiwan Province of China,1302,357,315,46,459,2020,2479,7263355,7663251,428910,28931,3735712,15384547,19120304,6988086,1019303,359157,3285,1502077,8369895,9872007
2020,12,TZA,Tanzania,29,14,14,13,23,70,93,158591,250849,31318,20225,199011,460991,660006,17389,28535,19832,0,17392,65756,83148
2020,12,UKR,Ukraine,74,201,217,14,57,506,563,102882,721311,80624,7947,121415,912775,1034191,258697,6734928,505965,279,701016,7499915,8200950
2020,12,URY,Uruguay,41,20,27,7,18,95,113,354142,89461,10444,3283,34848,457332,492182,391827,356381,141075,1022,8256,890311,898569
2020,12,USA,United States,1653,1304,457,494,1927,3908,5835,25947306,9601258,728508,583644,18889707,36860880,55750695,11317901,26808503,847546,125175,33395041,39099290,72494415
2020,12,VCT,St.  Vincent and the Grenadines,10,1,7,12,11,30,41,6848,297,13400,324,7744,20870,28616,1158,0,104,280,1108,1543,2653
2020,12,VEN,Venezuela,26,41,21,4,93,92,185,83866,639474,29238,1412,435766,753992,1189759,2028,279677,19419,2284,561066,303409,864477
2020,12,VGB,British Virgin Islands,4,0,26,3,3,33,36,862,0,8612,320,1456,9795,11252,161,0,3238,52,924,3451,4376
2020,12,VIR,United States Virgin Islands,55,1,36,4,43,96,139,41296,944,10152,108,478158,52505,530667,14928,0,8988,226,427182,24148,451341
2020,12,VNM,Vietnam,1297,284,666,18,534,2265,2799,3276586,4137856,696168,10204,1592424,8120913,9713401,1651364,1470111,418759,346,355024,3540663,3895730
2020,12,VUT,Vanuatu,6,0,12,0,2,18,20,5756,0,8327,0,3955,14084,18040,648,0,4705,0,175,5353,5528
2020,12,WSM,Samoa,7,0,6,0,2,13,15,12968,0,4233,0,314,17204,17518,184,0,161,0,0,347,347
2020,12,YEM,Yemen,22,22,23,1,23,68,91,226953,395703,104090,0,360697,726751,1087453,525,1218,3786,0,421308,5529,426837
2020,12,ZAF,South Africa,138,262,49,36,126,485,611,1656891,385919,49362,20345,1204903,2112528,3317448,1632883,13122903,87114,18395,1003097,14861314,15864427
2021,1,ABW,Aruba,17,2,2,1,5,22,27,13460,3116,2631,475,35410,19683,55094,5671,0,34,26,103,5731,5834
2021,1,AGO,Angola,39,7,23,4,82,73,155,171362,96268,22742,0,584127,290375,874505,26870,200,12858,0,1003524,39929,1043456
2021,1,AIA,Anguilla,0,0,3,0,7,3,10,0,0,1387,0,6250,1387,7637,0,0,0,0,813,0,813
2021,1,ALB,Albania,2,1,9,0,11,12,23,3802,38,8426,0,13073,12266,25339,360,3116,118,0,7147,3594,10741
2021,1,ARE,United Arab Emirates,590,182,274,81,569,1127,1696,7952616,2247999,278939,50954,5023882,10530566,15554484,7579579,4218070,210952,10105,7472482,12018761,19491287
2021,1,ARG,Argentina,69,232,35,19,285,355,640,436128,704469,83258,2847,708830,1226706,1935549,439983,5731952,106454,6770,2045409,6285173,8330614
2021,1,ASM,American Samoa,6,0,3,0,2,9,11,3376,0,2672,0,4787,6048,10835,2378,0,2310,0,0,4688,4688
2021,1,ATG,Antigua and Barbuda,4,0,8,8,18,20,38,2850,0,5174,0,23726,8026,31754,720,0,730,184,65071,1634,66705
2021,1,AUS,Australia,287,1149,160,145,346,1741,2087,3889541,3582534,154808,124476,3620262,7751398,11371695,1710568,100496128,247095,16959,5491924,102470789,107962752
2021,1,AZE,Azerbaijan,0,0,59,4,65,63,128,0,0,36040,706,302290,36748,339054,0,0,10855,380,112896,11235,124138
2021,1,BEL,Belgium,472,95,451,350,1487,1368,2855,6783792,1394082,357146,118663,4110019,8653733,12763793,8266045,803670,424006,305475,2487934,9799276,12287244
2021,1,BEN,Benin,46,16,3,8,9,73,82,193043,369952,4779,6819,70466,574601,645071,81514,3430,882,60,5621,85888,91509
2021,1,BES,"Bonaire,  Saint Eustatius and Saba",3,0,18,1,15,22,37,978,0,12480,0,83592,13458,97050,6657,0,12544,0,165984,19201,185185
2021,1,BGD,Bangladesh,106,42,37,4,53,189,242,706447,682257,80495,6301,319665,1475524,1795201,2943,8005,6873,41,33581,17865,51449
2021,1,BGR,Bulgaria,22,26,74,0,49,122,171,9079,75109,69174,0,283665,153369,437038,25079,326405,58192,0,193437,409683,603126
2021,1,BHR,Bahrain,32,28,23,14,42,97,139,89427,805230,32793,702,134365,928157,1062526,49292,656956,19489,54,793096,725798,1518899
2021,1,BHS,The Bahamas,90,14,27,33,34,164,198,293922,10077,17479,1794,58184,323286,381472,221889,307136,15793,1660,143478,546491,689973
2021,1,BLM,Saint-Barthélemy,0,0,0,10,2,10,12,0,0,0,3859,9555,3859,13414,0,0,0,197,0,197,197
2021,1,BLZ,Belize,15,0,1,0,2,16,18,9584,0,881,0,2963,10465,13428,8040,0,1219,0,171,9259,9430
2021,1,BRA,Brazil,597,698,364,34,797,1693,2490,3148506,7037698,336820,19436,13420222,10542519,23962807,3657128,33129222,753251,29795,14667412,37569477,52236936
2021,1,BRB,Barbados,18,7,12,10,12,47,59,16123,7995,4555,358,37042,29033,66078,2768,0,10575,50,749,13394,14143
2021,1,BRN,Brunei Darussalam,2,0,0,1,14,3,17,5353,0,0,219,39881,5572,45453,190,0,0,0,183657,190,183847
2021,1,CAN,Canada,172,350,57,53,212,632,844,2328393,1305499,64565,47765,2857070,3746234,6603311,1150136,10118413,204252,21680,3467762,11494504,14962281
2021,1,CHL,Chile,156,113,119,44,152,432,584,1430818,1466458,132108,30671,1629646,3060072,4689722,1584366,1759671,203929,473,500894,3548451,4049354
2021,1,CHN,China,5900,7343,2487,476,5239,16206,21445,68668306,215626846,4774252,226291,46855046,289296320,336151839,96300281,78434710,3369203,324982,13344398,178429740,191774494
2021,1,CIV,Côte d'Ivoire,60,37,24,6,18,127,145,228159,692784,30407,8762,114190,960126,1074320,143822,148468,54835,0,20914,347131,368047
2021,1,CMR,Cameroon,32,23,11,2,23,68,91,76621,251284,15878,155,90138,343939,434079,40745,97391,7347,36,715393,145522,860915
2021,1,COD,Democratic Republic of the Congo,12,3,15,0,9,30,39,20653,34746,37254,0,0,92655,92655,142,0,194,0,787768,336,788104
2021,1,COG,Republic of Congo,36,7,21,2,3,66,69,282113,55941,3002,0,2381,341060,343441,67245,39643,37624,0,7004,144517,151522
2021,1,COK,Cook Islands,1,0,1,0,0,2,2,1119,0,2172,0,0,3291,3291,0,0,0,0,0,0,0
2021,1,COL,Colombia,301,127,70,20,89,518,607,956368,1317159,98712,9313,308089,2381576,2689681,588924,3266259,70959,181,2438712,3926341,6365057
2021,1,COM,Comoros,3,4,15,0,0,22,22,4369,75075,19364,0,0,98809,98809,6148,56,4992,0,0,11196,11196
2021,1,CPV,Cabo Verde,21,7,32,10,32,70,102,24688,49081,16708,5628,15845,96106,111951,701,6381,1150,134,58369,8367,66736
2021,1,CRI,Costa Rica,118,15,17,10,14,160,174,104361,226788,32489,5444,174162,369090,543258,297027,3505,29594,39,130,330170,330301
2021,1,CUB,Cuba,21,7,31,4,52,63,115,67558,136654,73009,557,388794,277781,666580,2478,6362,9548,675,170849,19063,189916
2021,1,CUW,Curaçao,19,3,12,1,10,35,45,26486,1074,4746,333,62213,32641,94857,1389,6699,564,56,16224,8711,24935
2021,1,CYM,Cayman Islands,7,0,8,0,0,15,15,3485,0,10240,0,0,13725,13725,265,0,472,0,0,737,737
2021,1,CYP,Cyprus,49,8,54,21,34,132,166,81154,18185,24786,1267,144125,125395,269522,18734,45516,36963,321,7058,101537,108595
2021,1,DEU,Germany,679,100,645,283,465,1707,2172,7444497,2724075,419708,187289,3108440,10775650,13884152,7258979,922357,443552,201188,799225,8826147,9625424
